Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	hour	fileDate	date(raven)	Tag 1	Tag 2	notes	Analyst
2608	Spectrogram 1	1	3184679.303	3184683.497	14.2	157.057	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76407.2781	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18		m		jdt
2609	Spectrogram 1	1	3184741.477	3184745.671	13.4	46	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76469.4521	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2610	Spectrogram 1	1	3184852.43	3184855.682	13.4	32.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76580.405	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2611	Spectrogram 1	1	3185037.317	3185043.266	9.2	35.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76765.2924	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2612	Spectrogram 1	1	3185123.191	3185128.798	24.2	49.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76851.1669	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2613	Spectrogram 1	1	3185166.116	3185172.792	15	40.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	76894.0912	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18		m		jdt
2614	Spectrogram 1	1	3185878.935	3185881.545	10	36.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	77606.9101	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2615	Spectrogram 1	1	3186102.638	3186104.949	18.4	36.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	77830.6134	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2616	Spectrogram 1	1	3186456.167	3186461.303	16.7	52.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	78184.1426	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18		m		jdt
2617	Spectrogram 1	1	3186617.696	3186624.458	20.9	87.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	78345.6717	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18		m		jdt
2618	Spectrogram 1	1	3186713.157	3186717.009	20.9	56	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	78441.1326	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18		m		jdt
2619	Spectrogram 1	1	3186730.318	3186733.1	13.4	44.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	78458.2937	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2620	Spectrogram 1	1	3186737.85	3186741.231	25.1	51	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	78465.8259	nn06a_20180912_000000.wav	nn06a	21	12-Sep-18	12-Sep-18				jdt
2621	Spectrogram 1	1	3188202.304	3188208.381	12.5	48.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	79930.2796	nn06a_20180912_000000.wav	nn06a	22	12-Sep-18	12-Sep-18				jdt
2622	Spectrogram 1	1	3193320.972	3193322.897	28.4	45.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20180912_000000.wav	85048.9471	nn06a_20180912_000000.wav	nn06a	23	12-Sep-18	12-Sep-18	1			jdt
2811	Spectrogram 1	1	3702862.241	3702865.521	20.2	39.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	69129.2422	nn06b_20180310_000000.wav	nn06b	19	10-Mar-18	10-Mar-18				bjs
2812	Spectrogram 1	1	3708235.894	3708242.043	19.2	39.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	74502.8944	nn06b_20180310_000000.wav	nn06b	20	10-Mar-18	10-Mar-18				bjs
2813	Spectrogram 1	1	3710183.732	3710188.912	12.4	93.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	76450.7329	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2814	Spectrogram 1	1	3710415.086	3710421.235	20.7	57	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	76682.0869	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2815	Spectrogram 1	1	3710421.347	3710428.949	24.4	55.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	76688.3478	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2816	Spectrogram 1	1	3710703.831	3710709.496	17.1	46.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	76970.8323	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2817	Spectrogram 1	1	3710707.931	3710712.403	26.4	94.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	76974.9315	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2818	Spectrogram 1	1	3710712.067	3710714.341	15.6	48.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	76979.0682	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2819	Spectrogram 1	1	3710714.751	3710718.738	19.2	43	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	76981.7514	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2820	Spectrogram 1	1	3710723.508	3710728.167	14	42	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	76990.5091	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2821	Spectrogram 1	1	3710725.372	3710726.825	30.1	76.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	76992.3725	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2822	Spectrogram 1	1	3710726.788	3710728.838	21.3	49.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	76993.7886	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2823	Spectrogram 1	1	3710753.956	3710756.825	22.8	47.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	77020.9564	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2824	Spectrogram 1	1	3710779.893	3710782.092	20.7	47.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	77046.8942	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2825	Spectrogram 1	1	3710782.688	3710784.254	12.4	50.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	77049.6892	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18		m		bjs
2826	Spectrogram 1	1	3710786.863	3710789.993	31.1	47.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	77053.8632	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18				bjs
2827	Spectrogram 1	1	3710794.279	3710797.148	18.1	31.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn06b_201801_jan\nn06b_20180310_000000.wav	77061.2794	nn06b_20180310_000000.wav	nn06b	21	10-Mar-18	10-Mar-18				bjs
2920	Spectrogram 1	1	4008894.66	4008899.766	20.4	57.287	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	29797.1924	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18		m		enb
2921	Spectrogram 1	1	4009315.927	4009324.014	14.5	43.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	30218.4595	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				enb
2922	Spectrogram 1	1	4009401.617	4009406.306	24.46	34.115	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	30304.1491	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				edr
2923	Spectrogram 1	1	4009585.648	4009590.604	18.667	33.471	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	30488.1799	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				edr
2924	Spectrogram 1	1	4009589.132	4009595.952	17.8	41.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	30491.6644	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				enb
2925	Spectrogram 1	1	4009601.915	4009608.921	15.8	38.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	30504.447	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				enb
2926	Spectrogram 1	1	4009637.336	4009642.239	21.241	36.69	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	30539.8685	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18			marginal	edr
2927	Spectrogram 1	1	4009686.772	4009691.579	21.1	38.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	30589.3043	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				enb
2928	Spectrogram 1	1	4009802.822	4009811.84	17.8	43.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	30705.3539	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				enb
2929	Spectrogram 1	1	4009921.555	4009924.648	19.1	40.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	30824.0867	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				enb
2930	Spectrogram 1	1	4009966.797	4009972.126	16.5	39.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	30869.329	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				enb
2931	Spectrogram 1	1	4010385.977	4010388.697	16.5	40.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	31288.5091	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				enb
2932	Spectrogram 1	1	4010675.505	4010680.983	13.2	40.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	31578.0373	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				enb
2933	Spectrogram 1	1	4010790.399	4010793.716	15.8	36.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	31692.9316	nn06b_20180827_000000.wav	nn06b	8	27-Aug-18	27-Aug-18				enb
2934	Spectrogram 1	1	4051281.679	4051288.387	16.5	37.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	72184.2111	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18				enb
2935	Spectrogram 1	1	4051333.256	4051342.35	13.2	56.644	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	72235.7888	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18		m		enb
2936	Spectrogram 1	1	4051353.828	4051359.194	15.2	36.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	72256.3601	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18		m		enb
2937	Spectrogram 1	1	4051423.517	4051429.182	11.9	34.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	72326.0495	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18		m		enb
2938	Spectrogram 1	1	4051461.343	4051467.381	15.2	44.414	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	72363.8756	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18		m		enb
2939	Spectrogram 1	1	4051500.288	4051504.536	13.8	34.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	72402.8197	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18				enb
2940	Spectrogram 1	1	4051517.393	4051521.604	13.8	35.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	72419.9253	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18				enb
2941	Spectrogram 1	1	4051656.176	4051659.902	11.9	35.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	72558.708	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18				enb
2942	Spectrogram 1	1	4052988.921	4052994.325	13.2	42.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	73891.4533	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18				enb
2943	Spectrogram 1	1	4053031.964	4053040.759	14.5	36.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	73934.4968	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18				enb
2944	Spectrogram 1	1	4053163.145	4053168.586	18.4	32.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	74065.6769	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18				enb
2945	Spectrogram 1	1	4053216.697	4053222.399	9.9	39.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	74119.2297	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18				enb
2946	Spectrogram 1	1	4053366.466	4053372.896	21.241	34.115	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180827_000000.wav	74268.9983	nn06b_20180827_000000.wav	nn06b	20	27-Aug-18	27-Aug-18			marginal	edr
2947	Spectrogram 1	1	7815203.278	7815208.309	21.2	41.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	44537.553	nn06b_20180902_000000.wav	nn06b	12	2-Sep-18	2-Sep-18				sl
2948	Spectrogram 1	1	7815375.973	7815382.607	17.8	40.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	44710.248	nn06b_20180902_000000.wav	nn06b	12	2-Sep-18	2-Sep-18				sl
2949	Spectrogram 1	1	7823336.632	7823342.11	22.3	40.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	52670.907	nn06b_20180902_000000.wav	nn06b	14	2-Sep-18	2-Sep-18				sl
2950	Spectrogram 1	1	7824838.309	7824842.893	21.2	46.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	54172.584	nn06b_20180902_000000.wav	nn06b	15	2-Sep-18	2-Sep-18				sl
2951	Spectrogram 1	1	7826491.775	7826495.055	29	43.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	55826.05	nn06b_20180902_000000.wav	nn06b	15	2-Sep-18	2-Sep-18				sl
2952	Spectrogram 1	1	7826606.185	7826610.098	21.2	39	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	55940.46	nn06b_20180902_000000.wav	nn06b	15	2-Sep-18	2-Sep-18				sl
2953	Spectrogram 1	1	7826796.806	7826800.272	24.5	46.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	56131.081	nn06b_20180902_000000.wav	nn06b	15	2-Sep-18	2-Sep-18			marginal	sl
2954	Spectrogram 1	1	7828797.414	7828800.321	37.9	89.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	58131.689	nn06b_20180902_000000.wav	nn06b	16	2-Sep-18	2-Sep-18				sl
2955	Spectrogram 1	1	7828799.911	7828803.228	20	39	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	58134.186	nn06b_20180902_000000.wav	nn06b	16	2-Sep-18	2-Sep-18				sl
2956	Spectrogram 1	1	7828802.445	7828805.315	27.8	47.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	58136.72	nn06b_20180902_000000.wav	nn06b	16	2-Sep-18	2-Sep-18				sl
2957	Spectrogram 1	1	7829228.296	7829232.321	25.6	61.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	58562.571	nn06b_20180902_000000.wav	nn06b	16	2-Sep-18	2-Sep-18				sl
2958	Spectrogram 1	1	7829264.296	7829266.83	22.3	63.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	58598.571	nn06b_20180902_000000.wav	nn06b	16	2-Sep-18	2-Sep-18				sl
2959	Spectrogram 1	1	7841935.104	7841940.508	15.6	41.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	71269.379	nn06b_20180902_000000.wav	nn06b	19	2-Sep-18	2-Sep-18				sl
2960	Spectrogram 1	1	7842602.147	7842606.247	18.9	42.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	71936.422	nn06b_20180902_000000.wav	nn06b	19	2-Sep-18	2-Sep-18				sl
2961	Spectrogram 1	1	7843109.054	7843114.346	23.4	37.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	72443.329	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2962	Spectrogram 1	1	7844116.942	7844119.7	27.8	41.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73451.217	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2963	Spectrogram 1	1	7844141.762	7844147.091	17.8	42.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73476.037	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2964	Spectrogram 1	1	7844149.104	7844153.725	18.9	71.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73483.379	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2965	Spectrogram 1	1	7844182.383	7844185.849	22.3	43.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73516.658	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2966	Spectrogram 1	1	7844201.427	7844203.775	11.1	39	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73535.702	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2967	Spectrogram 1	1	7844245.104	7844247.787	21.2	39	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73579.379	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2968	Spectrogram 1	1	7844334.06	7844338.681	21.2	39	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73668.335	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2969	Spectrogram 1	1	7844345.576	7844350.98	22.3	36.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73679.851	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2970	Spectrogram 1	1	7844377.365	7844381.651	22.3	36.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73711.64	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2971	Spectrogram 1	1	7844384.185	7844388.061	21.2	37.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73718.46	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2972	Spectrogram 1	1	7844401.439	7844405.017	20	37.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73735.714	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2973	Spectrogram 1	1	7844420.557	7844424.992	17.8	39	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	73754.832	nn06b_20180902_000000.wav	nn06b	20	2-Sep-18	2-Sep-18				sl
2974	Spectrogram 1	1	7855068.508	7855072.831	24.5	57.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06b_201804_apr\nn06b_20180902_000000.wav	84402.783	nn06b_20180902_000000.wav	nn06b	23	2-Sep-18	2-Sep-18				sl
3101	Spectrogram 1	1	4329870.602	4329874.701	18.3	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	5409.6894	nn06b_20181204_000000.wav	nn06b	1	4-Dec-18	4-Dec-18				jll
3102	Spectrogram 1	1	4389575.912	4389580.347	25.211	75.632	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	65114.9999	nn06b_20181204_000000.wav	nn06b	18	4-Dec-18	4-Dec-18		m		jll
3103	Spectrogram 1	1	4389598.198	4389603.788	15.019	40.23	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	65137.2858	nn06b_20181204_000000.wav	nn06b	18	4-Dec-18	4-Dec-18				jll
3104	Spectrogram 1	1	4389729.676	4389737.987	13.946	68.123	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	65268.7639	nn06b_20181204_000000.wav	nn06b	18	4-Dec-18	4-Dec-18		m		jll
3105	Spectrogram 1	1	4394786.446	4394788.496	31.648	83.678	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	70325.5341	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18		m	sounds like ele	jll
3106	Spectrogram 1	1	4394836.272	4394839.03	23.602	149.655	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	70375.3602	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18		m	aooga	jll
3107	Spectrogram 1	1	4394866.459	4394869.887	38.084	84.215	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	70405.5465	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18		m	sounds like ele	jll
3108	Spectrogram 1	1	4395423.08	4395429.639	16.628	45.057	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	70962.1677	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18				jll
3109	Spectrogram 1	1	4395429.602	4395433.328	30.575	50.421	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	70968.6894	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18				jll
3110	Spectrogram 1	1	4395462.844	4395467.241	13.41	36.475	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	71001.9318	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18				jll
3111	Spectrogram 1	1	4395465.825	4395470.297	27.356	46.667	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	71004.913	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18				jll
