Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	hour	fileDate	date(raven)	Tag 1	Tag 2	notes	Analyst
101	Spectrogram 1	1	1076412.167	1076417.309	24.4	41.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	40330.025	nn01b_20180510_000000.wav	nn01b	11	10-May-18	10-May-18				sl
102	Spectrogram 1	1	1077027.782	1077030.403	25.5	50.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	40945.64	nn01b_20180510_000000.wav	nn01b	11	10-May-18	10-May-18				sl
103	Spectrogram 1	1	1077029.628	1077031.512	32.1	50.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	40947.486	nn01b_20180510_000000.wav	nn01b	11	10-May-18	10-May-18				edr
104	Spectrogram 1	1	1077068.291	1077071.197	29.9	49.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	40986.149	nn01b_20180510_000000.wav	nn01b	11	10-May-18	10-May-18				sl
105	Spectrogram 1	1	1077105.744	1077108.24	33.1	52	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	41023.602	nn01b_20180510_000000.wav	nn01b	11	10-May-18	10-May-18				sl
106	Spectrogram 1	1	1077224.105	1077228.614	29.9	52.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	41141.963	nn01b_20180510_000000.wav	nn01b	11	10-May-18	10-May-18				sl
107	Spectrogram 1	1	1078612.043	1078616.067	30.7	48.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	42529.901	nn01b_20180510_000000.wav	nn01b	11	10-May-18	10-May-18				sl
108	Spectrogram 1	1	1079148.875	1079152.676	31.5	50.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	43066.733	nn01b_20180510_000000.wav	nn01b	11	10-May-18	10-May-18				sl
109	Spectrogram 1	1	1079265.521	1079267.794	23.6	37.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	43183.379	nn01b_20180510_000000.wav	nn01b	11	10-May-18	10-May-18				sl
110	Spectrogram 1	1	1079312.254	1079316.017	30.7	51.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	43230.112	nn01b_20180510_000000.wav	nn01b	12	10-May-18	10-May-18				sl
111	Spectrogram 1	1	1079338.937	1079341.806	21.3	37	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	43256.795	nn01b_20180510_000000.wav	nn01b	12	10-May-18	10-May-18				sl
112	Spectrogram 1	1	1079437.024	1079440.378	17.3	38.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	43354.882	nn01b_20180510_000000.wav	nn01b	12	10-May-18	10-May-18				sl
113	Spectrogram 1	1	1081863.558	1081867.769	18.1	35.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	45781.416	nn01b_20180510_000000.wav	nn01b	12	10-May-18	10-May-18				sl
114	Spectrogram 1	1	1095860.962	1095864.8	22.8	35.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	59778.82	nn01b_20180510_000000.wav	nn01b	16	10-May-18	10-May-18				sl
115	Spectrogram 1	1	1095865.918	1095872.104	16.5	50.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180510_000000.wav	59783.776	nn01b_20180510_000000.wav	nn01b	16	10-May-18	10-May-18				sl
116	Spectrogram 1	1	1142665.805	1142671.134	23.2	55.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	20242.546	nn01b_20180702_000000.wav	nn01b	5	2-Jul-18	2-Jul-18				sl
117	Spectrogram 1	1	1142673.743	1142679.258	13.9	44.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	20250.484	nn01b_20180702_000000.wav	nn01b	5	2-Jul-18	2-Jul-18				sl
118	Spectrogram 1	1	1142700.278	1142704.526	27.8	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	20277.019	nn01b_20180702_000000.wav	nn01b	5	2-Jul-18	2-Jul-18				sl
119	Spectrogram 1	1	1142731.545	1142733.371	31.3	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	20308.286	nn01b_20180702_000000.wav	nn01b	5	2-Jul-18	2-Jul-18				sl
120	Spectrogram 1	1	1142736.948	1142744.028	30.2	45.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	20313.689	nn01b_20180702_000000.wav	nn01b	5	2-Jul-18	2-Jul-18				sl
121	Spectrogram 1	1	1142778.837	1142782.489	11.6	26.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	20355.578	nn01b_20180702_000000.wav	nn01b	5	2-Jul-18	2-Jul-18				sl
122	Spectrogram 1	1	1142780.066	1142785.358	29	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	20356.807	nn01b_20180702_000000.wav	nn01b	5	2-Jul-18	2-Jul-18				sl
123	Spectrogram 1	1	1142790.091	1142791.507	26.7	45.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	20366.832	nn01b_20180702_000000.wav	nn01b	5	2-Jul-18	2-Jul-18				sl
124	Spectrogram 1	1	1142878.563	1142883.78	16.2	30.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	20455.304	nn01b_20180702_000000.wav	nn01b	5	2-Jul-18	2-Jul-18				sl
125	Spectrogram 1	1	1152760.302	1152766.6	22	39.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	30337.043	nn01b_20180702_000000.wav	nn01b	8	2-Jul-18	2-Jul-18				sl
126	Spectrogram 1	1	1154108.551	1154114.625	23.2	58	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	31685.292	nn01b_20180702_000000.wav	nn01b	8	2-Jul-18	2-Jul-18				sl
127	Spectrogram 1	1	1156671.234	1156676.257	19.7	48.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	34247.975	nn01b_20180702_000000.wav	nn01b	9	2-Jul-18	2-Jul-18				sl
128	Spectrogram 1	1	1157011.358	1157018.886	22	66.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	34588.099	nn01b_20180702_000000.wav	nn01b	9	2-Jul-18	2-Jul-18				sl
129	Spectrogram 1	1	1166152.601	1166159.532	19.7	39.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	43729.342	nn01b_20180702_000000.wav	nn01b	12	2-Jul-18	2-Jul-18				sl
130	Spectrogram 1	1	1188087.425	1188093.089	19.55	35.946	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	65664.1659	nn01b_20180702_000000.wav	nn01b	18	2-Jul-18	2-Jul-18			marginal	edr
131	Spectrogram 1	1	1188114.22	1188117.946	34.685	46.036	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	65690.9609	nn01b_20180702_000000.wav	nn01b	18	2-Jul-18	2-Jul-18			marginal	edr
132	Spectrogram 1	1	1188202.623	1188208.201	23.6	31.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	65779.364	nn01b_20180702_000000.wav	nn01b	18	2-Jul-18	2-Jul-18				sl
133	Spectrogram 1	1	1188224.476	1188228.799	31.3	46.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	65801.217	nn01b_20180702_000000.wav	nn01b	18	2-Jul-18	2-Jul-18				sl
134	Spectrogram 1	1	1188400.861	1188403.395	27.8	45.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	65977.602	nn01b_20180702_000000.wav	nn01b	18	2-Jul-18	2-Jul-18				sl
135	Spectrogram 1	1	1188445.135	1188450.166	18.6	30.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	66021.876	nn01b_20180702_000000.wav	nn01b	18	2-Jul-18	2-Jul-18				sl
136	Spectrogram 1	1	1189798.265	1189802.476	30.2	162.703	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	67375.006	nn01b_20180702_000000.wav	nn01b	18	2-Jul-18	2-Jul-18				sl
137	Spectrogram 1	1	1190431.171	1190434.316	13.4	194	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	68007.912	nn01b_20180702_000000.wav	nn01b	18	2-Jul-18	2-Jul-18				sl
138	Spectrogram 1	1	1190572.526	1190578.824	22	41.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	68149.267	nn01b_20180702_000000.wav	nn01b	18	2-Jul-18	2-Jul-18				sl
139	Spectrogram 1	1	1190646.278	1190648.7	22	41.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	68223.019	nn01b_20180702_000000.wav	nn01b	18	2-Jul-18	2-Jul-18				sl
140	Spectrogram 1	1	1190977.656	1190979.519	34.8	47.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	68554.397	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
141	Spectrogram 1	1	1190983.897	1190986.058	31.532	44.775	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	68560.6379	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18			marginal	edr
142	Spectrogram 1	1	1190991.781	1190996.104	24.4	44.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	68568.522	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
143	Spectrogram 1	1	1191008.157	1191011.102	22.703	41.622	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	68584.8987	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18			marginal	edr
144	Spectrogram 1	1	1191380.364	1191382.861	25.5	45.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	68957.105	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
145	Spectrogram 1	1	1191510.688	1191512.812	22	39.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69087.429	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
146	Spectrogram 1	1	1191512.998	1191515.122	22	44.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69089.739	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
147	Spectrogram 1	1	1191580.34	1191583.805	22	39.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69157.081	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
148	Spectrogram 1	1	1191596.29	1191598.265	22	38.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69173.031	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
149	Spectrogram 1	1	1191735.073	1191738.278	20.9	38.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69311.814	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
150	Spectrogram 1	1	1191758.514	1191760.675	23.2	37.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69335.255	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
151	Spectrogram 1	1	1191781.917	1191784.935	17.4	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69358.658	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
152	Spectrogram 1	1	1191797.085	1191801.631	22	156.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69373.826	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
153	Spectrogram 1	1	1191835.992	1191838.116	18.6	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69412.733	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
154	Spectrogram 1	1	1191860.365	1191865.897	19.7	244.685	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69437.106	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
155	Spectrogram 1	1	1191887.942	1191892.915	27.8	67.477	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69464.683	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
156	Spectrogram 1	1	1192136.663	1192141.284	25.5	41.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	69713.404	nn01b_20180702_000000.wav	nn01b	19	2-Jul-18	2-Jul-18				sl
157	Spectrogram 1	1	1197692.402	1197696.315	23.2	47.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75269.143	nn01b_20180702_000000.wav	nn01b	20	2-Jul-18	2-Jul-18				sl
158	Spectrogram 1	1	1197758.104	1197761.569	23.2	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75334.845	nn01b_20180702_000000.wav	nn01b	20	2-Jul-18	2-Jul-18				sl
159	Spectrogram 1	1	1197906.054	1197909.035	20.9	41.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75482.795	nn01b_20180702_000000.wav	nn01b	20	2-Jul-18	2-Jul-18				sl
160	Spectrogram 1	1	1198071.296	1198074.352	23.2	42.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75648.037	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
161	Spectrogram 1	1	1198131.632	1198133.197	24.4	47.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75708.373	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
162	Spectrogram 1	1	1198201.545	1198204.34	19.7	38.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75778.286	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
163	Spectrogram 1	1	1198208.961	1198210.712	23.2	40.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75785.702	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
164	Spectrogram 1	1	1198238.104	1198243.321	25.5	46.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75814.845	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
165	Spectrogram 1	1	1198281.073	1198284.799	29	44.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75857.814	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
166	Spectrogram 1	1	1198286.625	1198289.792	25.5	47.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75863.366	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
167	Spectrogram 1	1	1198297.768	1198301.122	23.2	39.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75874.509	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
168	Spectrogram 1	1	1198362.948	1198365.519	26.7	63.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75939.689	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
169	Spectrogram 1	1	1198367.868	1198369.023	29	78.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75944.609	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
170	Spectrogram 1	1	1198372.899	1198375.805	27.8	62.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75949.64	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
171	Spectrogram 1	1	1198383.52	1198386.762	22	49.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75960.261	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
172	Spectrogram 1	1	1198389.967	1198395.631	18.6	52.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	75966.708	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
173	Spectrogram 1	1	1198760.924	1198763.681	30.2	46.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	76337.665	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
174	Spectrogram 1	1	1198767.296	1198770.053	27.8	49.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	76344.037	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
175	Spectrogram 1	1	1200884.339	1200885.605	29	50.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn01b_201804_apr\nn01b_20180702_000000.wav	78461.08	nn01b_20180702_000000.wav	nn01b	21	2-Jul-18	2-Jul-18				sl
176	Spectrogram 1	1	1255997.015	1256004.995	11	40.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180204_000000.wav	47232.639	nn01c_20180204_000000.wav	nn01c	13	4-Feb-18	4-Feb-18				elt
177	Spectrogram 1	1	1295105.847	1295115.758	0	100	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180212_000000.wav	0.354	nn01c_20180212_000000.wav	nn01c	0	12-Feb-18	12-Feb-18	DUMMY_NoEles			
178	Spectrogram 1	1	1441080.726	1441084.494	27.3	44.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180222_000000.wav	59634.116	nn01c_20180222_000000.wav	nn01c	16	22-Feb-18	22-Feb-18				tpm
179	Spectrogram 1	1	1441088.263	1441091.219	24.2	38.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180222_000000.wav	59641.653	nn01c_20180222_000000.wav	nn01c	16	22-Feb-18	22-Feb-18				tpm
180	Spectrogram 1	1	1441093.066	1441094.802	19.4	29.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180222_000000.wav	59646.456	nn01c_20180222_000000.wav	nn01c	16	22-Feb-18	22-Feb-18			marginal	edr
181	Spectrogram 1	1	1441111.466	1441114.39	20.1	38.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180222_000000.wav	59664.856	nn01c_20180222_000000.wav	nn01c	16	22-Feb-18	22-Feb-18				tpm
182	Spectrogram 1	1	1526295.411	1526300.155	21.9	78.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180302_000000.wav	58507.684	nn01c_20180302_000000.wav	nn01c	16	2-Mar-18	2-Mar-18				elt
183	Spectrogram 1	1	1537090.559	1537096.751	13.5	51.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180302_000000.wav	69302.832	nn01c_20180302_000000.wav	nn01c	19	2-Mar-18	2-Mar-18				elt
184	Spectrogram 1	1	1537097.656	1537102.834	16.8	52.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180302_000000.wav	69309.929	nn01c_20180302_000000.wav	nn01c	19	2-Mar-18	2-Mar-18				elt
185	Spectrogram 1	1	1537356.213	1537359.219	20.2	112	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180302_000000.wav	69568.486	nn01c_20180302_000000.wav	nn01c	19	2-Mar-18	2-Mar-18				elt
186	Spectrogram 1	1	1630211.617	1630214.63	28.8	60	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180305_000000.wav	76082.773	nn01c_20180305_000000.wav	nn01c	21	5-Mar-18	5-Mar-18				elt
187	Spectrogram 1	1	1630217.261	1630220.66	32.7	51.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180305_000000.wav	76088.417	nn01c_20180305_000000.wav	nn01c	21	5-Mar-18	5-Mar-18				edr
188	Spectrogram 1	1	1630234.848	1630238.732	17.3	66.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180305_000000.wav	76106.004	nn01c_20180305_000000.wav	nn01c	21	5-Mar-18	5-Mar-18				elt
189	Spectrogram 1	1	1689654.528	1689655.807	14.7	92.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180311_000000.wav	49184.567	nn01c_20180311_000000.wav	nn01c	13	11-Mar-18	11-Mar-18				elt
190	Spectrogram 1	1	1689659.561	1689662.494	14	49.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180311_000000.wav	49189.6	nn01c_20180311_000000.wav	nn01c	13	11-Mar-18	11-Mar-18				elt
191	Spectrogram 1	1	1689663.897	1689665.609	25.6	46.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180311_000000.wav	49193.936	nn01c_20180311_000000.wav	nn01c	13	11-Mar-18	11-Mar-18				elt
192	Spectrogram 1	1	1689666.296	1689669.555	20.2	48.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180311_000000.wav	49196.335	nn01c_20180311_000000.wav	nn01c	13	11-Mar-18	11-Mar-18				elt
193	Spectrogram 1	1	1689680.681	1689683.578	15.766	32.162	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180311_000000.wav	49210.7196	nn01c_20180311_000000.wav	nn01c	13	11-Mar-18	11-Mar-18			marginal	sag
194	Spectrogram 1	1	1689773.174	1689776.651	16.3	37.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180311_000000.wav	49303.213	nn01c_20180311_000000.wav	nn01c	13	11-Mar-18	11-Mar-18				elt
195	Spectrogram 1	1	1692250.222	1692253.771	14	92.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180311_000000.wav	51780.261	nn01c_20180311_000000.wav	nn01c	14	11-Mar-18	11-Mar-18				elt
196	Spectrogram 1	1	1692258.079	1692261.121	17.8	78.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180311_000000.wav	51788.118	nn01c_20180311_000000.wav	nn01c	14	11-Mar-18	11-Mar-18				elt
197	Spectrogram 1	1	1692265.864	1692270.463	14	76	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180311_000000.wav	51795.903	nn01c_20180311_000000.wav	nn01c	14	11-Mar-18	11-Mar-18				elt
198	Spectrogram 1	1	1692283.404	1692286.555	12.4	41.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180311_000000.wav	51813.443	nn01c_20180311_000000.wav	nn01c	14	11-Mar-18	11-Mar-18				elt
199	Spectrogram 1	1	1802861.112	1802865.746	19	53.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180323_000000.wav	76050.033	nn01c_20180323_000000.wav	nn01c	21	23-Mar-18	23-Mar-18				elt
200	Spectrogram 1	1	1813735.204	1813738.593	17.9	41.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180402_000000.wav	583.008	nn01c_20180402_000000.wav	nn01c	0	2-Apr-18	2-Apr-18				sr
201	Spectrogram 1	1	1813738.425	1813743.425	16.4	52.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201801_jan\nn01c_201801_jan\nn01c_20180402_000000.wav	586.229	nn01c_20180402_000000.wav	nn01c	0	2-Apr-18	2-Apr-18				sr
